"","logFC","logCPM","F","PValue","FDR","gene_symbol"
"ENSG00000162073",0.0591946273340783,3.35422105052395,0.0627846151019456,0.900739683218746,1,"PAQR4"
"ENSG00000162086",-0.0965821157948443,5.61589241875423,0.914814098995906,0.588648523001103,1,"ZNF75A"
"ENSG00000162104",-0.0820971671292176,5.76632086247845,0.49591902323043,0.631717888191287,1,"ADCY9"
"ENSG00000162129",-0.0668471047167401,5.82634938846811,0.154543347058025,0.727883823944382,1,"CLPB"
"ENSG00000162139",-0.0200482655010158,5.75696224770624,0.0307477574802337,0.910305543068551,1,"NEU3"
"ENSG00000162144",-0.0554556689629739,7.35153727238541,0.24159993111461,0.642753525605732,1,"CYB561A3"
"ENSG00000162174",0.456658566172464,3.55901173954921,1.37884616112398,0.489019490816196,1,"ASRGL1"
"ENSG00000162191",-0.040684669279328,6.14694081885887,0.0471312314226914,0.83008512284898,1,"UBXN1"
"ENSG00000162194",-0.0590302245307775,4.72296262987274,0.229265765429179,0.813400324275365,1,"LBHD1"
"ENSG00000162222",0.00589127917512709,4.65592992650051,0.00218279666383724,0.979711799043909,1,"TTC9C"
"ENSG00000162227",0.234446106013636,4.15968866382719,1.5411745942792,0.459699784041791,1,"TAF6L"
"ENSG00000162231",0.0492180150032617,8.18296355406678,0.546076182355251,0.467549662167087,1,"NXF1"
"ENSG00000162236",0.101264937047291,5.90671188091052,1.04504491505926,0.494301372587923,1,"STX5"
"ENSG00000162241",0.0571320699865313,5.97410692126574,0.18396674259774,0.698576006892327,1,"SLC25A45"
"ENSG00000162244",0.0361945518192254,7.88139046940968,0.0665315789847431,0.798795287703269,1,"RPL29"
"ENSG00000162298",0.0813672101153022,6.69569182132123,1.1678376602865,0.488890554944024,1,"SYVN1"
"ENSG00000162300",0.031349025713679,4.77469800599379,0.0464605271586705,0.898887119591331,1,"ZFPL1"
"ENSG00000162302",-0.0644486774520209,5.31809553939362,0.0753602012472785,0.786186227282229,1,"RPS6KA4"
"ENSG00000162337",0.0835368460908166,3.34041523574628,0.112760085640301,0.84974489999714,1,"LRP5"
"ENSG00000162341",0.373455549329736,5.61215858314469,8.77650431566727,0.0194170510051293,1,"TPCN2"
"ENSG00000162368",-0.161718879888668,7.11201232450588,3.23087121499432,0.110034226898275,1,"CMPK1"
"ENSG00000162377",0.101916318144059,3.65204080006645,0.329740131365945,0.801564290853824,1,"COA7"
"ENSG00000162378",-0.0362311352146813,5.924551241298,0.0748415343626598,0.828239069977214,1,"ZYG11B"
"ENSG00000162383",0.190649451885006,3.97675951837296,0.722728241068858,0.572769777335133,1,"SLC1A7"
"ENSG00000162384",-0.0239948654392215,5.13772676613382,0.0431792488599141,0.914086925719743,1,"CZIB"
"ENSG00000162385",-0.381954469403115,3.98333420806409,4.36597200381539,0.21707719909976,1,"MAGOH"
"ENSG00000162390",-0.290913101476375,3.58516202773118,0.505041521706501,0.634582058846459,1,"ACOT11"
"ENSG00000162402",0.050812180590665,8.40276372180505,0.416918000973327,0.524996771740978,1,"USP24"
"ENSG00000162407",0.180821768043191,2.50190289239079,0.112152092140811,0.851762534561172,1,"PLPP3"
"ENSG00000162408",-0.0165770900775232,6.53297158651485,0.0539079346713862,0.891258586831893,1,"NOL9"
"ENSG00000162413",0.0286993480106692,6.63887485819233,0.0351330202153642,0.852993827148358,1,"KLHL21"
"ENSG00000162415",-0.263696589198533,3.54712763494417,1.75674181610912,0.572061913618831,1,"ZSWIM5"
"ENSG00000162419",0.0421487828799764,5.58155178757272,0.146703216135263,0.820124127776908,1,"GMEB1"
"ENSG00000162430",0.0710352029708276,5.81365969264503,0.425831295638728,0.73355265446564,1,"SELENON"
"ENSG00000162433",-0.546371641902916,3.27237121000596,4.98659823496801,0.181846386661637,1,"AK4"
"ENSG00000162434",0.0219790683780712,9.61039994489304,0.158650349275704,0.694149068855352,1,"JAK1"
"ENSG00000162441",-0.0540471549031376,5.56093429528025,0.195933060656093,0.771746050010859,1,"LZIC"
"ENSG00000162493",0.983739015094256,4.1297841261663,1.97021693312566,0.250573027573201,1,"PDPN"
"ENSG00000162496",0.0406704325548256,3.86149059809134,0.0889257328260258,0.884503685774141,1,"DHRS3"
"ENSG00000162511",0.00741325114642725,9.76435819798629,0.00448408221105069,0.947201223483551,1,"LAPTM5"
"ENSG00000162512",-0.11229993785865,3.38089552363195,0.0882109405047107,0.885722817586201,1,"SDC3"
"ENSG00000162517",0.0674195332271102,5.23571834478841,0.396032278133477,0.715256117634945,1,"PEF1"
"ENSG00000162521",0.0234766213877836,7.7907355390913,0.121485596487321,0.769537373227061,1,"RBBP4"
"ENSG00000162542",-0.0676756909324283,4.65152321810313,0.113879154345776,0.803709580377142,1,"TMCO4"
"ENSG00000162585",-0.0381736119015692,5.04997733574782,0.030234249599773,0.865186033841843,1,"FAAP20"
"ENSG00000162591",0.074924368233558,6.46903607339394,0.163817268455143,0.689480530873173,1,"MEGF6"
"ENSG00000162599",-0.000513939197867304,6.48989918157918,1.67495118758081e-05,0.997175048659139,1,"NFIA"
"ENSG00000162600",-0.0362415035153555,5.53328961178751,0.0549503544564032,0.844159295642768,1,"OMA1"
"ENSG00000162601",-0.0519818081687385,7.40060514946014,0.167135917446844,0.686527244401163,1,"MYSM1"
"ENSG00000162604",-0.206687130692877,5.29860037758957,2.28136892586211,0.288662252178179,1,"TM2D1"
"ENSG00000162607",-0.0454864929175326,6.21999511800877,0.194105658691705,0.742067278512187,1,"USP1"
"ENSG00000162613",-0.0396459965417941,7.88037715404595,0.083561996281487,0.775168494992325,1,"FUBP1"
"ENSG00000162616",0.0399050818218393,4.00298490153427,0.0393141587964706,0.895371926812262,1,"DNAJB4"
"ENSG00000162623",-0.0251094362602337,4.68360988080124,0.0261295750924811,0.920751123081369,1,"TYW3"
"ENSG00000162636",-0.233011698651582,6.35341974681241,4.76150902454184,0.0704549937006488,1,"FAM102B"
"ENSG00000162639",-0.153346992678031,4.77218960541902,1.70855362319653,0.507098095042685,1,"HENMT1"
"ENSG00000162642",0.0211844060846674,4.84901588392997,0.0187596332491728,0.924136118434389,1,"C1orf52"
"ENSG00000162645",-0.0182429187744646,7.73498004106265,0.061446974521502,0.806467106388681,1,"GBP2"
"ENSG00000162650",-0.0986447127124275,4.13611234565947,0.454485261846421,0.71932075514328,1,"ATXN7L2"
"ENSG00000162654",0.00252784734893091,6.89852165185331,0.00128030683903415,0.977088289009046,1,"GBP4"
"ENSG00000162664",-0.0481358135607966,6.1344814966598,0.114338295132649,0.73838660701137,1,"ZNF326"
"ENSG00000162676",-0.00890272591851609,5.70240360260102,0.00924599979815123,0.951694660204209,1,"GFI1"
"ENSG00000162688",0.0669735305804228,5.93855611047458,0.242659295985815,0.653245014542367,1,"AGL"
"ENSG00000162695",-0.116495527097876,7.17893788309166,0.480499378251904,0.495275814017937,1,"SLC30A7"
"ENSG00000162702",0.164544146728088,6.06990500272934,0.820574759956737,0.374591775430258,1,"ZNF281"
"ENSG00000162704",-0.110241994705868,7.90961504439588,1.52185352476182,0.230045841997643,1,"ARPC5"
"ENSG00000162711",-0.116672343140381,5.55942410021503,1.01041617561426,0.450748235545881,1,"NLRP3"
"ENSG00000162714",-0.0369942113425108,5.119539686456,0.067009887817014,0.857569156155746,1,"ZNF496"
"ENSG00000162729",0.0443734444447806,4.87242557504495,0.0232631038091649,0.880131628251378,1,"IGSF8"
"ENSG00000162734",-0.151744151213606,7.04053998719238,0.870716903569609,0.360643307657562,1,"PEA15"
"ENSG00000162735",-0.143139152540565,5.7439741551687,2.07819140199413,0.394147234270941,1,"PEX19"
"ENSG00000162736",0.014055494445277,6.49054054350237,0.0145070661910558,0.914542640513166,1,"NCSTN"
"ENSG00000162739",-0.00851305347817893,6.65370096391917,0.00215849192420848,0.963353036880698,1,"SLAMF6"
"ENSG00000162745",-0.231706347410742,4.08751350662771,0.291066186409038,0.673349621743851,1,"OLFML2B"
"ENSG00000162769",0.0984777938911216,4.66577226294699,0.413575393273833,0.680230034862897,1,"FLVCR1"
"ENSG00000162772",-0.414970864013805,4.15474113267699,5.40958546022872,0.18578267024425,1,"ATF3"
"ENSG00000162775",-0.0220847398250154,6.52599363838804,0.0565876916008727,0.857719994697028,1,"RBM15"
"ENSG00000162777",-0.030660681758667,7.62138852003625,0.178998191081332,0.722382274536344,1,"DENND2D"
"ENSG00000162783",0.0120067715191512,6.53242055115692,0.0114058729433758,0.915893649012796,1,"IER5"
"ENSG00000162804",0.137123118901302,6.91634024900214,1.5234110829609,0.229815112857816,1,"SNED1"
"ENSG00000162813",-0.144074352714838,4.2114424951093,0.738005613134435,0.619782962265477,1,"BPNT1"
"ENSG00000162819",-0.021744403397867,6.70882812925199,0.0183141715209934,0.893552067160015,1,"BROX"
"ENSG00000162825",0.250995943719095,4.65787474771681,1.59714718194849,0.318680441004845,1,"NBPF20"
"ENSG00000162836",0.107665130672581,5.0017916185094,1.10541796431377,0.590712740668131,1,"ACP6"
"ENSG00000162851",-0.367584461370694,3.40889145125979,3.80274464358627,0.373198096419678,1,"TFB2M"
"ENSG00000162852",-0.00488014185278845,6.5527012359036,0.00428892939815567,0.966292689557899,1,"CNST"
"ENSG00000162869",0.120336008657558,5.81294861324147,1.074035593467,0.456356362298929,1,"PPP1R21"
"ENSG00000162885",0.0153126779233547,4.60272245419088,0.00863000549841673,0.952507712361532,1,"B3GALNT2"
"ENSG00000162889",0.135285376103332,7.27729431022295,3.15653954254363,0.136955222837257,1,"MAPKAPK2"
"ENSG00000162894",0.0768764491538101,7.74315646065748,0.903670913093456,0.352899249722321,1,"FCMR"
"ENSG00000162909",-0.108249900529166,8.09559921316229,1.70220919403106,0.205160564769873,1,"CAPN2"
"ENSG00000162910",0.0561841618107321,4.06160049588493,0.0655920654626741,0.857654350164354,1,"MRPL55"
"ENSG00000162923",-0.0279604375241214,8.46591317438969,0.0686072173513893,0.795753803035008,1,"WDR26"
"ENSG00000162924",0.00256869176772015,8.79114406292101,0.000198763396817647,0.988875536005821,1,"REL"
"ENSG00000162927",-0.116865645546311,4.12080065641864,0.406469359820378,0.707966058745337,1,"PUS10"
"ENSG00000162928",-0.190207159896382,5.35850246574264,2.13017883378746,0.31596063704667,1,"PEX13"
"ENSG00000162929",-0.213782668007611,3.86402822935583,1.30348067269141,0.575229192334236,1,"SANBR"
"ENSG00000162946",-0.310895444239027,4.74686834267473,2.13955050860782,0.247370804712404,1,"DISC1"
"ENSG00000162959",-0.0933268807580133,5.47556446549907,0.332462596392486,0.615129998824891,1,"MEMO1"
"ENSG00000162961",0.205306593131291,3.8415947400157,1.58959622622108,0.552096990087904,1,"DPY30"
"ENSG00000162971",-0.175291227775716,5.23597183721584,1.26209174443077,0.36187065660764,1,"TYW5"
"ENSG00000162976",-0.0226812744002007,4.80920677385954,0.014241716762293,0.927135092817522,1,"SLC66A3"
"ENSG00000162980",0.103669345295409,6.15871414190335,0.290811440480209,0.594987054938006,1,"ARL5A"
"ENSG00000162994",-0.230790667845516,3.34835209156585,1.45711765763215,0.613835203784149,1,"CLHC1"
"ENSG00000163001",0.0785064486847802,4.30925730225377,0.322805224465164,0.7741213385107,1,"CFAP36"
"ENSG00000163002",-0.168171093009882,3.8119879427345,0.726071642840979,0.606875646973633,1,"NUP35"
"ENSG00000163006",0.00731956124142893,3.39753417821584,0.00106137615841723,0.985954376610391,1,"CCDC138"
"ENSG00000163013",0.168812165877925,5.30449184986572,1.03509935319295,0.426923803498829,1,"FBXO41"
"ENSG00000163026",0.1680832505958,4.23521263018623,1.68786660025409,0.560794557329037,1,"WDCP"
"ENSG00000163029",0.0536376704803596,6.23316481120998,0.148788959225661,0.703311055340291,1,"SMC6"
"ENSG00000163041",-0.0906996980619514,8.0670173839276,0.43269412274467,0.517330474677883,1,"H3-3A"
"ENSG00000163050",-0.0205371817407128,5.74679686090727,0.016198275748773,0.90075966863164,1,"COQ8A"
"ENSG00000163069",-0.464295237453988,3.31218044012401,4.25717696321572,0.279631445385392,1,"SGCB"
"ENSG00000163082",-0.188163148916102,6.24309296761358,0.872898407380707,0.360053566987019,1,"SGPP2"
"ENSG00000163104",-0.108633728933574,6.16761346328866,0.79381198801917,0.429968305430901,1,"SMARCAD1"
"ENSG00000163110",-0.0163428123069437,6.21874023143882,0.0196083098871413,0.912587987474204,1,"PDLIM5"
"ENSG00000163125",0.0367430283332728,7.11475776900318,0.079464013648036,0.780596457564228,1,"RPRD2"
"ENSG00000163126",-8.61933574658024e-05,3.90645773722002,4.30872512114849e-08,0.999836205126246,1,"ANKRD23"
"ENSG00000163131",-0.0885635477531206,9.15331020686893,0.778631906257475,0.386871576495702,1,"CTSS"
"ENSG00000163138",-0.213131964027725,4.48796971207912,1.07911007268668,0.385051150085285,1,"PACRGL"
"ENSG00000163154",-0.178303569626034,4.20465689140026,0.547498094858295,0.590418128747666,1,"TNFAIP8L2"
"ENSG00000163156",0.0324298739630853,4.65572309164872,0.0473251664425359,0.895761488094121,1,"SCNM1"
"ENSG00000163159",0.194035838259118,4.639422812763,2.58202055404067,0.425936454282469,1,"VPS72"
"ENSG00000163161",0.00806794038186381,6.36367536101664,0.00653295936540805,0.950178013377846,1,"ERCC3"
"ENSG00000163162",-0.112791348158155,7.05773988677036,2.55567691282703,0.220903440724261,1,"RNF149"
"ENSG00000163166",-0.0517585451790966,6.36303569610411,0.13234846566146,0.719398712447986,1,"IWS1"
"ENSG00000163171",0.00944848037285658,6.79773384384628,0.00570434287320347,0.940461522940289,1,"CDC42EP3"
"ENSG00000163191",-0.0987042948561889,6.54323273208067,0.161165882964883,0.691865264944922,1,"S100A11"
"ENSG00000163214",0.0658213575210462,5.61319743019363,0.401981590259098,0.692683032603945,1,"DHX57"
"ENSG00000163219",0.000286330818531726,7.67093221185792,7.54758543189433e-06,0.997832149331339,1,"ARHGAP25"
"ENSG00000163220",-0.213528443526927,7.52397890016787,3.4152485915041,0.0777579647716012,1,"S100A9"
"ENSG00000163221",-0.250774718456517,4.16096559819613,0.634223284560249,0.43411665779718,1,"S100A12"
"ENSG00000163235",-0.149640250399068,2.90943125983898,0.292008673725682,0.768976408836314,1,"TGFA"
"ENSG00000163249",0.234764926348596,4.87985145830125,3.06498172465418,0.296966345224601,1,"CCNYL1"
"ENSG00000163251",-0.0524547008619006,3.30039936354426,0.0232594933645285,0.934560080872079,1,"FZD5"
"ENSG00000163257",0.0235938225977362,6.61216503068038,0.0975904280099942,0.838814826504662,1,"DCAF16"
"ENSG00000163281",-0.208692097351842,4.14082122416432,1.0715621597914,0.44552509312453,1,"GNPDA2"
"ENSG00000163291",0.0614012483343519,4.42342135808901,0.108292015324274,0.803515641227389,1,"PAQR3"
"ENSG00000163297",-0.121778073767376,6.44854476957171,1.84429114091225,0.329639166028282,1,"ANTXR2"
"ENSG00000163312",0.0807114913012218,5.36800740414924,0.358988781893234,0.664783424782863,1,"HELQ"
"ENSG00000163319",0.0855889440131651,4.50778768690675,0.206996092209802,0.740781594580778,1,"MRPS18C"
"ENSG00000163320",-0.0902230668059286,7.80753002846435,0.334778271307685,0.568594586102118,1,"CGGBP1"
"ENSG00000163322",0.21076060793591,4.98672859709956,2.36627670480503,0.368494901444985,1,"ABRAXAS1"
"ENSG00000163328",-0.0135507501870601,6.19196654866991,0.0125238393632698,0.921693816707387,1,"GPR155"
"ENSG00000163344",0.136505493096751,3.71591125130585,0.155486904899169,0.717099924812992,1,"PMVK"
"ENSG00000163346",0.149612031711294,8.38332923715851,0.764715766363831,0.391077240250609,1,"PBXIP1"
"ENSG00000163348",0.0290051211099244,6.32543988390311,0.0978162369138239,0.830796232931255,1,"PYGO2"
"ENSG00000163349",-0.00963991807819835,8.2962963708731,0.00719527793629158,0.933149276135897,1,"HIPK1"
"ENSG00000163374",0.190743530267842,6.93289800060405,7.40412968053807,0.064482435520981,1,"YY1AP1"
"ENSG00000163376",-0.0161643239800642,4.17142040678019,0.0098621339725731,0.949990369863271,1,"KBTBD8"
"ENSG00000163378",-0.0419006757804961,4.30877462567115,0.078902432864894,0.882200976033406,1,"EOGT"
"ENSG00000163382",0.116551835993731,4.89210492405804,0.652535758589014,0.61762000655258,1,"NAXE"
"ENSG00000163389",0.0416137960712935,5.69092605882791,0.126985283672123,0.778939271637954,1,"POGLUT1"
"ENSG00000163393",-0.125699398945154,3.77394703228037,0.571964692855978,0.728652578656418,1,"SLC22A15"
"ENSG00000163399",0.0733204056518965,8.47110949660146,1.34047209510786,0.259069389133619,1,"ATP1A1"
"ENSG00000163406",-0.122860282381701,3.86069220612111,0.244316086873337,0.724275294729697,1,"SLC15A2"
"ENSG00000163412",-0.0020905078244356,7.1045005095511,0.000173743035270925,0.989599206278636,1,"EIF4E3"
"ENSG00000163428",-0.079224705339874,6.67409294871818,0.388421573675718,0.539384482482207,1,"LRRC58"
"ENSG00000163444",0.0972002773836719,5.96762402288312,0.808104817593732,0.529214981646234,1,"TMEM183A"
"ENSG00000163453",0.0866369326915003,3.33996739483297,0.202772778247666,0.801791325714773,1,"IGFBP7"
"ENSG00000163463",0.262118192930162,5.21614561584864,3.64590810683707,0.201656537793524,1,"KRTCAP2"
"ENSG00000163466",-0.0160110780625258,8.70308849960693,0.0396358696642952,0.843978753227518,1,"ARPC2"
"ENSG00000163468",0.121697994197598,6.44497888492569,2.47985984372891,0.354860526085586,1,"CCT3"
"ENSG00000163472",0.0974548227410336,3.98110901030986,0.192659845224383,0.779788902062567,1,"TMEM79"
"ENSG00000163479",0.118221055165998,6.86166104682145,2.28160153979726,0.273625555269132,1,"SSR2"
"ENSG00000163481",0.00966621585197282,4.21750022216703,0.00594599892965208,0.972129105193743,1,"RNF25"
"ENSG00000163482",-0.104429544064957,4.53783252587668,0.299823989765897,0.722576310399871,1,"STK36"
"ENSG00000163492",-0.000273732702820332,4.88223727398759,3.83369987499821e-06,0.998987957260649,1,"CCDC141"
"ENSG00000163508",0.103005740732061,6.72608200496032,1.25077615290518,0.382637136787855,1,"EOMES"
"ENSG00000163510",-0.000814640694020714,5.78839492294491,5.06933990865574e-05,0.995883432238237,1,"CWC22"
"ENSG00000163512",-0.0380314849510389,5.58885312397315,0.0627337602805585,0.825370819714975,1,"AZI2"
"ENSG00000163513",-0.0150117721757843,8.35108749383333,0.0412374477723754,0.840901832140363,1,"TGFBR2"
"ENSG00000163516",0.104168499093602,7.0931859787089,1.776609935074,0.301970340324059,1,"ANKZF1"
"ENSG00000163519",0.0387120705815495,5.73225766438131,0.104824602862098,0.788888771489263,1,"TRAT1"
"ENSG00000163527",-0.0918434442262618,7.8082473264588,0.710475484587232,0.408139649879079,1,"STT3B"
"ENSG00000163528",-0.100289322665221,3.26114670614512,0.161348927969039,0.836473881955975,1,"CHCHD4"
"ENSG00000163534",-0.250750820173379,4.77736117109635,2.31279138751718,0.251238873693457,1,"FCRL1"
"ENSG00000163535",-0.0811776896150652,3.73072158087322,0.116038085795991,0.820599268600547,1,"SGO2"
"ENSG00000163539",0.122186908023162,7.10473308371683,1.69816338796966,0.205680720019004,1,"CLASP2"
"ENSG00000163541",-0.0233851666079017,5.02322879184776,0.0320398220475162,0.912411341632174,1,"SUCLG1"
"ENSG00000163545",-0.00756924231986318,5.1509862412762,0.00316708122028429,0.972067474491589,1,"NUAK2"
"ENSG00000163558",-0.149187745883026,5.40622069534737,1.75960786456112,0.393967717058394,1,"PRKCI"
"ENSG00000163563",-0.1908477257933,4.9558472935987,0.594037186595442,0.44886432994297,1,"MNDA"
"ENSG00000163564",0.045157807174791,7.31530023364656,0.0693526207567324,0.794673592716824,1,"PYHIN1"
"ENSG00000163565",0.077594660888028,7.90665750986722,0.378668094019781,0.544479090498064,1,"IFI16"
"ENSG00000163577",0.0133606967897946,3.87124341048557,0.0022739488671638,0.967434835768934,1,"EIF5A2"
"ENSG00000163584",0.114403433957565,3.71173601803651,0.331663697305839,0.741273299046042,1,"RPL22L1"
"ENSG00000163590",-0.0691464274612127,5.32036614999239,0.512715978892318,0.686274362309997,1,"PPM1L"
"ENSG00000163596",0.271561056740519,3.1622439259114,1.16622249367358,0.511459541308615,1,"ICA1L"
"ENSG00000163599",0.338000705363465,3.7585275943518,3.54206301265897,0.285457609786511,1,"CTLA4"
"ENSG00000163600",-0.089872144933533,5.36570420209277,0.222909540999165,0.641369677776453,1,"ICOS"
"ENSG00000163602",-0.210008853765714,6.55565708009821,2.00982085381165,0.169957173833924,1,"RYBP"
"ENSG00000163605",-0.0890548356429717,6.70936838429133,0.944069354372169,0.430976566551829,1,"PPP4R2"
"ENSG00000163606",-0.201445716535647,4.61325322578771,1.44288753593306,0.363455611482072,1,"CD200R1"
"ENSG00000163607",-0.120120002728268,4.54796090733662,0.671046741152341,0.616092334713918,1,"GTPBP8"
"ENSG00000163608",0.0276257159114486,6.08133062896937,0.0395768425765484,0.844093381267156,1,"NEPRO"
"ENSG00000163611",-0.0171715195943759,5.33313614403524,0.00912775526509818,0.936548768442705,1,"SPICE1"
"ENSG00000163617",-0.111566151048589,4.22065692191753,0.285388738747064,0.721295080778332,1,"CCDC191"
"ENSG00000163625",-0.037940581777611,6.7761834262423,0.0898723661006432,0.775629774906008,1,"WDFY3"
"ENSG00000163626",0.0807663279070456,4.82975568886943,0.508741299279545,0.718764049328882,1,"COX18"
"ENSG00000163629",-0.107833078966356,4.15032469148861,0.338496157822923,0.733845270972879,1,"PTPN13"
"ENSG00000163634",-0.0153245142135576,4.1812999680048,0.0090929001691572,0.958535446136122,1,"THOC7"
"ENSG00000163635",0.000759005887488275,8.13677269775233,4.52283069080499e-05,0.994693261825061,1,"ATXN7"
"ENSG00000163636",-0.152545053763803,6.1889245696042,1.87638470642334,0.26925613964473,1,"PSMD6"
"ENSG00000163644",-0.0409139087857751,7.39592943659783,0.384327341137003,0.639281744085136,1,"PPM1K"
"ENSG00000163655",0.0100657785538965,6.25890446466815,0.00482766410544654,0.945219039050622,1,"GMPS"
"ENSG00000163659",0.0194668782986796,7.78423428825427,0.0279633032823871,0.868685943605862,1,"TIPARP"
"ENSG00000163660",-0.132337668527531,8.43575509952964,1.04569763310814,0.317347944077648,1,"CCNL1"
"ENSG00000163661",-0.5882809258501,3.46263553142331,13.8461109777765,0.0202826234867851,1,"PTX3"
"ENSG00000163681",0.0516948062881118,6.77965735331585,0.471698908348915,0.634460399265222,1,"SLMAP"
"ENSG00000163682",-0.0412687928219184,8.77258366318343,0.274599441920089,0.605376853913987,1,"RPL9"
"ENSG00000163683",-0.133207923976283,5.58988637380775,1.0400314952624,0.478031360583874,1,"SMIM14"
"ENSG00000163684",0.304897094029993,5.45890890639904,2.06244524635912,0.164698982611366,1,"RPP14"
"ENSG00000163686",-0.15157263842981,3.78858298209177,0.983652234151887,0.679603616147149,1,"ABHD6"
"ENSG00000163694",-0.0565284327328237,6.79792522655394,0.186974161742877,0.701262793658629,1,"RBM47"
"ENSG00000163702",-0.149536321430656,2.48919788327703,0.0589819643756985,0.873453765701296,1,"IL17RC"
"ENSG00000163703",0.164527384301461,4.93180039364798,1.07374772099392,0.472487479641107,1,"CRELD1"
"ENSG00000163714",-0.0621238782877063,7.80547979770686,0.407115861643005,0.529865061828531,1,"U2SURP"
"ENSG00000163719",0.0726850485057993,6.41878752007072,0.615398521814276,0.562514884202616,1,"MTMR14"
"ENSG00000163728",-0.100084766350335,7.84626738269485,0.58092613541226,0.453850011102348,1,"TTC14"
"ENSG00000163734",-0.222453861233161,5.30237851423556,1.46194364317053,0.239148695768168,1,"CXCL3"
"ENSG00000163735",-0.285573455268191,6.4691710924379,1.17165806882434,0.290502485453533,1,"CXCL5"
"ENSG00000163736",-0.136622900504784,5.04853562666132,0.966977857415225,0.379518166178788,1,"PPBP"
"ENSG00000163737",-0.151853236477764,3.0756145561069,0.346497163445447,0.627148445245599,1,"PF4"
"ENSG00000163738",-0.309608499617464,3.83274530744071,1.72653401960218,0.385333319560804,1,"MTHFD2L"
"ENSG00000163739",0.0771983207553572,5.06363470855227,0.195470597271534,0.756814872549853,1,"CXCL1"
"ENSG00000163743",0.0273350739467557,5.48925182702938,0.029228946066539,0.875265718097324,1,"RCHY1"
"ENSG00000163754",-0.0876076136302896,5.66816454270963,0.499132562049039,0.599555657423333,1,"GYG1"
"ENSG00000163755",0.0754201833240968,6.2986524509594,0.624774429770358,0.586560110457106,1,"HPS3"
"ENSG00000163781",0.0513602088997918,6.61088487921171,0.284983469480767,0.649089048255689,1,"TOPBP1"
"ENSG00000163785",-0.182588451771631,5.60525136195084,1.77299241748921,0.284608155426808,1,"RYK"
"ENSG00000163788",0.0735189777195592,7.69769025953618,0.64932231704403,0.428772751038426,1,"SNRK"
"ENSG00000163795",-0.0869209524810239,4.62480016681648,0.34182082521365,0.730886813006836,1,"ZNF513"
"ENSG00000163798",0.184738539291613,5.51078512652595,2.20154750172556,0.29529966685203,1,"SLC4A1AP"
"ENSG00000163803",-0.0652429399092869,2.91137442386019,0.11217061398,0.856543693163767,1,"PLB1"
"ENSG00000163806",-0.0953584289150919,3.27528245805395,0.154585030299522,0.791730914767677,1,"SPDYA"
"ENSG00000163807",-0.0329846455811439,5.91145551964351,0.0601310582826812,0.839093870884835,1,"KIAA1143"
"ENSG00000163811",-0.104521390625592,5.55751634067231,0.731027513974666,0.556822689606561,1,"WDR43"
"ENSG00000163812",0.127333569019517,6.49172549756722,2.35666134610882,0.326932139766721,1,"ZDHHC3"
"ENSG00000163818",-0.00455601609376082,3.84812538408167,0.000400973732217557,0.989671620975143,1,"LZTFL1"
"ENSG00000163820",0.0671717680890217,7.33811624326719,0.426121799950256,0.520499453033576,1,"FYCO1"
"ENSG00000163823",0.0615896404076854,6.65779824965947,0.0795430101158371,0.780490407127247,1,"CCR1"
"ENSG00000163827",-0.22623200934595,3.05023159521258,0.595701778970029,0.686980043710697,1,"LRRC2"
"ENSG00000163832",-0.0576296364705433,3.91761910174294,0.134386201868874,0.848023407978339,1,"ELP6"
"ENSG00000163840",0.00498126644809402,7.19594663485532,0.00396831823040387,0.959815103998134,1,"DTX3L"
"ENSG00000163848",-0.0419923945980025,7.15539940201919,0.13197771740782,0.719774321274439,1,"ZNF148"
"ENSG00000163866",0.00879593590150916,5.6462714946877,0.00693781098897875,0.958900337899716,1,"SMIM12"
"ENSG00000163867",-0.142136851394485,6.11207107938203,0.809287475457206,0.37783952301109,1,"ZMYM6"
"ENSG00000163870",0.0637817194298523,5.45248510173577,0.237317565314399,0.71951579262226,1,"TPRA1"
"ENSG00000163872",0.149875437833771,6.36903288541334,3.28365049656537,0.243613512658619,1,"YEATS2"
"ENSG00000163874",-0.0017652200296937,6.34933662814196,0.00033659143268771,0.987710181787756,1,"ZC3H12A"
"ENSG00000163875",-0.0506367003961064,5.9067717782868,0.227599837379034,0.741841521846208,1,"MEAF6"
"ENSG00000163877",-0.0486159729312345,5.1920441700219,0.195408024783923,0.807606779028211,1,"SNIP1"
"ENSG00000163882",-0.34157232836198,4.60253786556943,2.67693539585961,0.19567113397134,1,"POLR2H"
"ENSG00000163900",0.145713932021975,4.91610188856366,1.57205087917098,0.520686448143079,1,"TMEM41A"
"ENSG00000163902",-0.0576718188237123,7.21925560323468,0.521288082042617,0.567518657207729,1,"RPN1"
"ENSG00000163904",0.0275234237699432,5.90272756095918,0.0743832637853344,0.856405425954723,1,"SENP2"
"ENSG00000163913",0.149606494090545,4.73601718750351,0.917903809082128,0.578023768763341,1,"IFT122"
"ENSG00000163918",0.16261791295229,3.58035263035908,0.509000846703085,0.66669006420865,1,"RFC4"
"ENSG00000163930",0.148436709397784,6.48594446561697,1.70202053951995,0.217467249978749,1,"BAP1"
"ENSG00000163931",0.0548977028079764,7.41183103510173,0.337177674618459,0.578111856120158,1,"TKT"
"ENSG00000163932",-0.0199021255603708,6.72426689698198,0.0385904978742258,0.873755828436154,1,"PRKCD"
