target_id	length	eff_length	est_counts	tpm
	2061	1962	1.73786e-05	3.60006e-07
	2049	1950	0.0246599	0.000513984
	2016	1917	3.00915	0.063799
	1547	1448	0	0
	1358	1259	0.34535	0.0111488
	3542	3443	0	0
	3573	3474	0	0
	3507	3408	0	0
	3504	3405	1.59794e-06	1.90737e-08
	2297	2198	0	0
	1915	1816	0	0
	2421	2322	0	0
	414	315	0	0
	2269	2170	9.18445	0.172023
	2183	2084	4.52583	0.088266
	4447	4348	669.93	6.26228
	935	836	67.747	3.29364
	443	344	0	0
	1281	1182	0	0
	653	554	1.2759	0.0936052
	1225	1126	21.7966	0.786762
	844	745	0	0
	576	477	0	0
	3593	3494	2	0.0232648
	427	328	0	0
	1859	1760	478.317	11.0458
	549	450	29.4818	2.66277
	223	124	0	0
	607	508	0	0
	595	496	16.2017	1.32761
	1604	1505	0	0
	14877	14778	48.6914	0.133915
	1972	1873	582.383	12.6376
	2978	2879	84.7402	1.1963
	552	453	7.73815	0.694275
	359	260	0	0
	1182	1083	681.836	25.5885
	1153	1054	3.16378	0.122
